"id_valeur;valeur;annee";;
1470;303,9;2014
1471;322,7;2015
1472;148,6;2015
1473;235,9;2015
1474;35;2015
1475;74,7;2015
1476;74;2015
1477;6,4;2015
1478;145,2;2015
1479;20,8;2015
1480;25,7;2015
1481;29,3;2015
1482;27,9;2015
1483;20,4;2015
1484;6,8;2015
1485;47,7;2015
1486;3,4;2015
1487;49,6;2015
1488;33;2015
1489;11,7;2015
1490;88,8;2015
1491;20,7;2015
1492;95,6;2015
1493;55,5;2015
1494;4,2;2015
1495;0;2015
1496;4,6;2015
1497;52,7;2015
1498;185,3;2015
1499;313,4;2015
1500;313,4;2015
1501;265;2015
1502;687,3;2015
1503;215,1;2015
1504;96,5;2015
1505;43,7;2015
1506;45,9;2015
1507;230,9;2015
1508;291;2015
1509;264,3;2015
1510;106,3;2015
1511;-165,7;2015
1512;311,5;2015
